id,count
2997,118
2998,126
2999,172
3000,180
3001,105
3002,65
3003,127
3004,97
3005,74
3006,25
3007,3
3008,4
3009,1
3010,0
3011,0
3012,0
3013,0
3014,0
3015,1
3016,0
3017,6
3018,21
3019,36
3020,88
3021,95
3022,142
3023,138
3024,192
3025,186
3026,107
3027,62
3028,119
3029,127
3030,93
3031,40
3032,3
3033,1
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,1
3041,7
3042,33
3043,82
3044,158
3045,197
3046,189
3047,300
3048,342
3049,303
3050,187
3051,117
3052,200
3053,247
3054,121
3055,61
3056,12
3057,3
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,1
3065,12
3066,16
3067,50
3068,53
3069,93
3070,88
3071,103
3072,130
3073,127
3074,67
3075,90
3076,130
3077,117
3078,73
3079,42
3080,6
3081,2
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,2
3090,13
3091,34
3092,69
3093,82
3094,103
3095,96
3096,75
3097,75
3098,62
3099,70
3100,93
3101,73
3102,72
3103,21
3104,7
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,1
3113,0
3114,12
3115,13
3116,46
3117,86
3118,94
3119,118
3120,142
3121,220
3122,180
3123,113
3124,85
3125,123
3126,106
3127,100
3128,35
3129,8
3130,0
3131,0
3132,0
3133,0
3134,2
3135,0
3136,0
3137,0
3138,1
3139,2
3140,14
3141,49
3142,64
3143,107
3144,109
3145,179
3146,214
3147,229
3148,107
3149,89
3150,142
3151,128
3152,100
3153,28
3154,9
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,2
3163,6
3164,41
3165,101
3166,175
3167,193
3168,235
3169,265
3170,280
3171,302
3172,208
3173,157
3174,232
3175,198
3176,159
3177,63
3178,11
3179,2
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,1
3187,0
3188,4
3189,13
3190,34
3191,88
3192,123
3193,141
3194,191
3195,211
3196,225
3197,122
3198,98
3199,153
3200,154
3201,106
3202,30
3203,9
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,2
3211,1
3212,0
3213,4
3214,25
3215,54
3216,114
3217,115
3218,136
3219,151
3220,215
3221,189
3222,132
3223,86
3224,137
3225,155
3226,123
3227,37
3228,7
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,3
3238,11
3239,42
3240,50
3241,115
3242,111
3243,134
3244,164
3245,107
3246,90
3247,87
3248,134
3249,135
3250,85
3251,67
3252,9
3253,1
3254,0
3255,0
3256,0
3257,0
3258,0
3259,1
3260,3
3261,0
3262,7
3263,14
3264,33
3265,76
3266,65
3267,94
3268,93
3269,109
3270,72
3271,69
3272,67
3273,121
3274,92
3275,65
3276,33
3277,6
3278,0
3279,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,4
3286,4
3287,27
3288,68
3289,81
3290,104
3291,121
3292,166
3293,194
3294,176
3295,119
3296,99
3297,152
3298,123
3299,83
3300,72
3301,1
3302,2
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,7
3310,7
3311,19
3312,53
3313,90
3314,92
3315,126
3316,160
3317,224
3318,213
3319,123
3320,98
3321,158
3322,155
3323,133
3324,58
3325,16
3326,2
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,2
3334,0
3335,10
3336,27
3337,66
3338,129
3339,123
3340,168
3341,184
3342,224
3343,217
3344,125
3345,106
3346,153
3347,164
3348,105
3349,51
3350,1
3351,1
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,3
3360,28
3361,43
3362,64
3363,121
3364,113
3365,143
3366,175
3367,196
3368,107
3369,97
3370,141
3371,155
3372,126
3373,47
3374,4
3375,1
3376,1
3377,0
3378,0
3379,0
3380,0
3381,0
3382,4
3383,13
3384,37
3385,99
3386,207
3387,303
3388,378
3389,424
3390,546
3391,479
3392,333
3393,253
3394,407
3395,330
3396,208
3397,63
3398,18
3399,1
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,1
3407,0
3408,5
3409,18
3410,31
3411,89
3412,120
3413,131
3414,127
3415,137
3416,115
3417,96
3418,112
3419,123
3420,139
3421,141
3422,40
3423,5
3424,0
3425,0
3426,0
3427,0
3428,0
3429,0
3430,0
3431,0
3432,2
3433,36
3434,37
3435,64
3436,103
3437,97
3438,114
3439,98
3440,94
3441,71
3442,69
3443,109
3444,83
3445,52
3446,40
3447,8
3448,1
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,4
3456,4
3457,15
3458,29
3459,94
3460,115
3461,119
3462,159
3463,212
3464,198
3465,114
3466,86
3467,176
3468,180
3469,115
3470,40
3471,7
3472,2
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,2
3480,3
3481,20
3482,48
3483,95
3484,143
3485,138
3486,151
3487,213
3488,213
3489,140
3490,103
3491,172
3492,146
3493,108
3494,44
3495,15
3496,2
3497,0
3498,0
3499,0
3500,0
3501,1
3502,0
3503,0
3504,1
3505,0
3506,7
3507,15
3508,34
3509,88
3510,111
3511,174
3512,176
3513,212
3514,239
3515,108
3516,94
3517,160
3518,137
3519,67
3520,37
3521,1
3522,0
3523,0
3524,0
3525,0
3526,0
3527,1
3528,0
3529,0
3530,1
3531,0
3532,7
3533,20
3534,58
3535,105
3536,105
3537,128
3538,175
3539,229
3540,256
3541,147
3542,86
3543,150
3544,131
3545,116
3546,51
3547,12
3548,1
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,6
3556,8
3557,54
3558,92
3559,150
3560,181
3561,223
3562,265
3563,317
3564,316
3565,207
3566,163
3567,247
3568,248
3569,156
3570,91
3571,32
3572,2
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,3
3580,0
3581,3
3582,18
3583,29
3584,59
3585,104
3586,100
3587,131
3588,149
3589,117
3590,78
3591,79
3592,171
3593,137
3594,91
3595,27
3596,6
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,1
3604,1
3605,0
3606,5
3607,28
3608,32
3609,58
3610,79
3611,65
3612,92
3613,70
3614,74
3615,74
3616,65
3617,115
3618,93
3619,65
3620,20
3621,5
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,1
3630,0
3631,9
3632,18
3633,62
3634,113
3635,117
3636,129
3637,157
3638,201
3639,217
3640,135
3641,90
3642,157
3643,148
3644,84
3645,38
3646,3
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,3
3655,5
3656,22
3657,57
3658,115
3659,127
3660,151
3661,187
3662,219
3663,190
3664,110
3665,72
3666,146
3667,150
3668,108
3669,56
3670,12
3671,2
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,5
3679,7
3680,18
3681,53
3682,101
3683,127
3684,156
3685,215
3686,245
3687,234
3688,133
3689,106
3690,191
3691,145
3692,109
3693,68
3694,6
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,4
3704,30
3705,62
3706,130
3707,154
3708,134
3709,147
3710,209
3711,213
3712,136
3713,126
3714,231
3715,209
3716,109
3717,35
3718,9
3719,1
3720,2
3721,0
3722,0
3723,0
3724,1
3725,0
3726,0
3727,5
3728,5
3729,22
3730,74
3731,126
3732,153
3733,155
3734,174
3735,228
3736,210
3737,107
3738,143
3739,228
3740,185
3741,111
3742,47
3743,11
3744,0
3745,0
3746,0
3747,0
3748,1
3749,1
3750,0
3751,0
3752,2
3753,8
3754,27
3755,48
3756,111
3757,154
3758,182
3759,156
3760,201
3761,191
3762,140
3763,162
3764,211
3765,202
3766,115
3767,53
3768,6
3769,1
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,2
3777,0
3778,4
3779,17
3780,54
3781,116
3782,164
3783,71
3784,74
3785,56
3786,57
3787,38
3788,71
3789,181
3790,179
3791,95
3792,31
3793,5
3794,1
3795,0
3796,0
3797,0
3798,0
3799,1
3800,0
3801,0
3802,1
3803,0
3804,7
3805,26
3806,49
3807,128
3808,173
3809,160
3810,179
3811,226
3812,155
3813,94
3814,101
3815,248
3816,237
3817,125
3818,48
3819,7
3820,1
3821,0
3822,0
3823,0
3824,0
3825,0
3826,1
3827,0
3828,1
3829,2
3830,16
3831,81
3832,143
3833,236
3834,173
3835,93
3836,211
3837,160
3838,112
3839,89
3840,185
3841,213
3842,133
3843,55
3844,11
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,2
3853,5
3854,23
3855,48
3856,66
3857,130
3858,145
3859,179
3860,243
3861,209
3862,136
3863,95
3864,194
3865,183
3866,131
3867,60
3868,4
3869,3
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,1
3877,0
3878,7
3879,33
3880,100
3881,134
3882,155
3883,145
3884,222
3885,251
3886,255
3887,132
3888,100
3889,159
3890,182
3891,106
3892,39
3893,10
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,1
3901,0
3902,5
3903,6
3904,26
3905,88
3906,113
3907,190
3908,158
3909,227
3910,306
3911,296
3912,186
3913,126
3914,244
3915,230
3916,182
3917,59
3918,12
3919,4
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,1
3927,0
3928,3
3929,25
3930,37
3931,80
3932,128
3933,161
3934,125
3935,165
3936,181
3937,112
3938,106
3939,173
3940,195
3941,144
3942,74
3943,13
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,2
3952,0
3953,7
3954,23
3955,54
3956,75
3957,90
3958,122
3959,131
3960,93
3961,132
3962,74
3963,114
3964,148
3965,138
3966,68
3967,18
3968,5
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,1
3976,0
3977,4
3978,6
3979,18
3980,53
3981,92
3982,142
3983,155
3984,212
3985,250
3986,277
3987,165
3988,129
3989,258
3990,243
3991,115
3992,55
3993,16
3994,2
3995,0
3996,0
3997,0
3998,1
3999,0
4000,0
4001,0
4002,1
4003,3
4004,28
4005,84
4006,137
4007,110
4008,143
4009,168
4010,268
4011,255
4012,188
4013,129
4014,178
4015,189
4016,72
4017,16
4018,6
4019,0
4020,0
4021,1
4022,0
4023,0
4024,1
4025,0
4026,0
4027,0
4028,17
4029,8
4030,32
4031,53
4032,114
4033,117
4034,145
4035,206
4036,265
4037,245
4038,161
4039,105
4040,199
4041,204
4042,138
4043,46
4044,8
4045,2
4046,0
4047,0
4048,0
4049,1
4050,0
4051,0
4052,0
4053,1
4054,21
4055,20
4056,72
4057,142
4058,161
4059,200
4060,192
4061,290
4062,283
4063,229
4064,141
4065,200
4066,210
4067,141
4068,44
4069,11
4070,4
4071,0
4072,0
4073,0
4074,0
4075,0
4076,4
4077,2
4078,0
4079,6
4080,21
4081,58
4082,178
4083,239
4084,228
4085,286
4086,352
4087,374
4088,230
4089,200
4090,232
4091,252
4092,193
4093,62
4094,10
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,1
4102,0
4103,4
4104,9
4105,29
4106,50
4107,98
4108,145
4109,180
4110,182
4111,180
4112,192
4113,117
4114,113
4115,184
4116,180
4117,165
4118,46
4119,4
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,2
4128,0
4129,9
4130,17
4131,65
4132,91
4133,150
4134,147
4135,155
4136,137
4137,118
4138,100
4139,95
4140,164
4141,144
4142,100
4143,47
4144,3
4145,1
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,3
4153,7
4154,24
4155,107
4156,144
4157,89
4158,183
4159,221
4160,272
4161,294
4162,174
4163,152
4164,199
4165,232
4166,198
4167,68
4168,10
4169,2
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,3
4177,0
4178,13
4179,41
4180,77
4181,135
4182,203
4183,201
4184,252
4185,310
4186,322
4187,207
4188,149
4189,237
4190,251
4191,181
4192,41
4193,19
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,1
4202,10
4203,34
4204,81
4205,118
4206,189
4207,209
4208,262
4209,329
4210,348
4211,215
4212,146
4213,217
4214,247
4215,176
4216,84
4217,5
4218,0
4219,0
4220,0
4221,0
4222,2
4223,0
4224,0
4225,0
4226,1
4227,0
4228,7
4229,26
4230,50
4231,118
4232,154
4233,166
4234,157
4235,277
4236,260
4237,170
4238,144
4239,242
4240,208
4241,195
4242,53
4243,9
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,2
4252,0
4253,12
4254,52
4255,120
4256,188
4257,295
4258,309
4259,383
4260,449
4261,481
4262,308
4263,200
4264,320
4265,319
4266,274
4267,107
4268,32
4269,3
4270,1
4271,1
4272,0
4273,0
4274,0
4275,0
4276,1
4277,2
4278,27
4279,65
4280,92
4281,115
4282,166
4283,172
4284,217
4285,177
4286,165
4287,128
4288,203
4289,238
4290,174
4291,98
4292,17
4293,2
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,1
4301,0
4302,9
4303,22
4304,75
4305,50
4306,140
4307,153
4308,129
4309,127
4310,126
4311,104
4312,93
4313,161
4314,127
4315,105
4316,32
4317,7
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,1
4326,0
4327,0
4328,23
4329,54
4330,120
4331,115
4332,145
4333,229
4334,259
4335,303
4336,200
4337,142
4338,230
4339,252
4340,153
4341,60
4342,17
4343,0
4344,0
4345,1
4346,0
4347,0
4348,0
4349,0
4350,0
4351,1
4352,3
4353,22
4354,70
4355,120
4356,154
4357,217
4358,241
4359,270
4360,302
4361,182
4362,143
4363,257
4364,252
4365,190
4366,78
4367,17
4368,1
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,1
4376,0
4377,18
4378,36
4379,93
4380,152
4381,248
4382,253
4383,302
4384,388
4385,387
4386,238
4387,161
4388,246
4389,218
4390,208
4391,66
4392,14
4393,4
4394,2
4395,0
4396,0
4397,0
4398,1
4399,0
4400,0
4401,1
4402,7
4403,41
4404,65
4405,135
4406,196
4407,185
4408,283
4409,315
4410,343
4411,199
4412,119
4413,202
4414,234
4415,192
4416,51
4417,14
4418,0
4419,0
4420,1
4421,0
4422,0
4423,0
4424,0
4425,0
4426,5
4427,9
4428,57
4429,121
4430,177
4431,294
4432,279
4433,409
4434,472
4435,495
4436,265
4437,173
4438,340
4439,333
4440,220
4441,88
4442,15
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,1
4451,12
4452,22
4453,65
4454,117
4455,170
4456,195
4457,229
4458,210
4459,220
4460,161
4461,145
4462,203
4463,207
4464,107
4465,61
4466,15
4467,3
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,2
4475,14
4476,36
4477,70
4478,104
4479,151
4480,186
4481,179
4482,179
4483,133
4484,139
4485,120
4486,165
4487,166
4488,99
4489,41
4490,21
4491,1
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,4
4499,9
4500,29
4501,98
4502,131
4503,189
4504,216
4505,261
4506,305
4507,362
4508,167
4509,132
4510,256
4511,262
4512,136
4513,65
4514,15
4515,0
4516,0
4517,0
4518,0
4519,0
4520,0
4521,0
4522,2
4523,11
4524,32
4525,117
4526,132
4527,199
4528,196
4529,260
4530,389
4531,403
4532,213
4533,119
4534,260
4535,262
4536,196
4537,50
4538,12
4539,3
4540,2
4541,0
4542,0
4543,0
4544,0
4545,1
4546,1
4547,0
4548,14
4549,20
4550,78
4551,113
4552,169
4553,198
4554,228
4555,377
4556,297
4557,196
4558,154
4559,307
4560,293
4561,208
4562,58
4563,6
4564,3
4565,1
4566,0
4567,0
4568,0
4569,2
4570,0
4571,0
4572,3
4573,5
4574,26
4575,66
4576,135
4577,188
4578,200
4579,303
4580,389
4581,292
4582,171
4583,155
4584,305
4585,249
4586,182
4587,82
4588,13
4589,0
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,8
4597,6
4598,44
4599,116
4600,192
4601,329
4602,293
4603,426
4604,455
4605,433
4606,254
4607,211
4608,352
4609,353
4610,293
4611,125
4612,28
4613,6
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,1
4621,0
4622,2
4623,16
4624,46
4625,93
4626,166
4627,188
4628,167
4629,222
4630,180
4631,125
4632,114
4633,197
4634,173
4635,158
4636,114
4637,20
4638,8
4639,0
4640,0
4641,0
4642,0
4643,3
4644,1
4645,0
4646,1
4647,11
4648,35
4649,63
4650,102
4651,142
4652,127
4653,180
4654,164
4655,125
4656,104
4657,104
4658,140
4659,136
4660,102
4661,41
4662,15
4663,3
4664,0
4665,0
4666,0
4667,0
4668,0
4669,0
4670,0
4671,9
4672,48
4673,67
4674,96
4675,156
4676,184
4677,192
4678,287
4679,309
4680,202
4681,127
4682,241
4683,240
4684,143
4685,34
4686,8
4687,3
4688,0
4689,0
4690,0
4691,0
4692,0
4693,0
4694,1
4695,0
4696,8
4697,32
4698,85
4699,139
4700,205
4701,246
4702,263
4703,372
4704,362
4705,229
4706,153
4707,283
4708,244
4709,191
4710,66
4711,8
4712,1
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,2
4720,5
4721,28
4722,81
4723,121
4724,174
4725,223
4726,241
4727,316
4728,364
4729,186
4730,163
4731,214
4732,265
4733,142
4734,54
4735,11
4736,0
4737,0
4738,0
4739,0
4740,0
4741,0
4742,0
4743,1
4744,0
4745,6
4746,27
4747,63
4748,118
4749,202
4750,212
4751,243
4752,306
4753,296
4754,193
4755,131
4756,255
4757,230
4758,186
4759,72
4760,10
4761,1
4762,4
4763,0
4764,0
4765,0
4766,0
4767,0
4768,2
4769,17
4770,48
4771,100
4772,181
4773,261
4774,267
4775,314
4776,378
4777,459
4778,277
4779,211
4780,256
4781,351
4782,241
4783,99
4784,19
4785,5
4786,0
4787,0
4788,0
4789,1
4790,0
4791,0
4792,0
4793,1
4794,0
4795,7
4796,21
4797,55
4798,129
4799,170
4800,178
4801,218
4802,190
4803,230
4804,152
4805,138
4806,203
4807,218
4808,159
4809,35
4810,15
4811,4
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,1
4819,0
4820,9
4821,28
4822,76
4823,103
4824,155
4825,174
4826,142
4827,184
4828,149
4829,95
4830,95
4831,135
4832,163
4833,107
4834,39
4835,12
4836,4
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,3
4844,0
4845,3
4846,25
4847,79
4848,138
4849,189
4850,162
4851,263
4852,294
4853,283
4854,142
4855,105
4856,170
4857,130
4858,122
4859,48
4860,14
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,4
4869,4
4870,23
4871,82
4872,150
4873,239
4874,239
4875,304
4876,440
4877,420
4878,319
4879,171
4880,283
4881,312
4882,171
4883,86
4884,13
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,1
4893,10
4894,24
4895,69
4896,137
4897,201
4898,263
4899,259
4900,458
4901,370
4902,231
4903,143
4904,226
4905,337
4906,193
4907,75
4908,15
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,1
4917,4
4918,38
4919,124
4920,116
4921,167
4922,266
4923,299
4924,365
4925,385
4926,266
4927,198
4928,277
4929,292
4930,178
4931,64
4932,11
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,2
4941,0
4942,14
4943,56
4944,116
4945,211
4946,285
4947,265
4948,392
4949,529
4950,532
4951,374
4952,223
4953,324
4954,348
4955,296
4956,126
4957,24
4958,2
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,1
4966,6
4967,24
4968,68
4969,143
4970,181
4971,216
4972,237
4973,227
4974,233
4975,164
4976,162
4977,259
4978,272
4979,223
4980,72
4981,8
4982,1
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,7
4990,8
4991,33
4992,75
4993,114
4994,162
4995,137
4996,155
4997,182
4998,163
4999,114
5000,121
5001,184
5002,163
5003,119
5004,41
5005,22
5006,1
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,1
5014,0
5015,8
5016,39
5017,90
5018,130
5019,192
5020,265
5021,274
5022,303
5023,368
5024,224
5025,161
5026,234
5027,323
5028,158
5029,44
5030,14
5031,1
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,4
5039,15
5040,29
5041,83
5042,139
5043,166
5044,238
5045,296
5046,343
5047,275
5048,246
5049,160
5050,215
5051,297
5052,146
5053,51
5054,6
5055,1
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,1
5063,13
5064,44
5065,92
5066,161
5067,267
5068,257
5069,290
5070,317
5071,431
5072,249
5073,166
5074,243
5075,277
5076,214
5077,61
5078,17
5079,2
5080,0
5081,0
5082,1
5083,0
5084,0
5085,0
5086,0
5087,6
5088,9
5089,33
5090,84
5091,125
5092,198
5093,227
5094,268
5095,385
5096,362
5097,233
5098,157
5099,257
5100,294
5101,183
5102,47
5103,13
5104,0
5105,0
5106,3
5107,0
5108,0
5109,0
5110,0
5111,0
5112,3
5113,15
5114,63
5115,114
5116,177
5117,282
5118,348
5119,449
5120,515
5121,581
5122,328
5123,249
5124,356
5125,398
5126,259
5127,130
5128,18
5129,5
5130,16
5131,3
5132,0
5133,0
5134,0
5135,0
5136,4
5137,6
5138,34
5139,76
5140,138
5141,209
5142,284
5143,311
5144,272
5145,250
5146,174
5147,183
5148,286
5149,315
5150,200
5151,55
5152,13
5153,1
5154,0
5155,0
5156,0
5157,0
5158,0
5159,0
5160,1
5161,16
5162,46
5163,116
5164,154
5165,214
5166,244
5167,241
5168,250
5169,173
5170,233
5171,151
5172,269
5173,246
5174,123
5175,51
5176,14
5177,3
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,3
5186,27
5187,57
5188,178
5189,209
5190,221
5191,234
5192,331
5193,321
5194,219
5195,167
5196,282
5197,326
5198,197
5199,50
5200,21
5201,0
5202,0
5203,1
5204,0
5205,0
5206,0
5207,0
5208,1
5209,2
5210,0
5211,7
5212,22
5213,74
5214,144
5215,160
5216,213
5217,248
5218,330
5219,335
5220,192
5221,185
5222,265
5223,317
5224,205
5225,53
5226,8
5227,0
5228,0
5229,1
5230,0
5231,0
5232,0
5233,0
5234,2
5235,0
5236,5
5237,8
5238,41
5239,95
5240,150
5241,224
5242,267
5243,304
5244,378
5245,375
5246,262
5247,172
5248,317
5249,338
5250,186
5251,73
5252,14
5253,2
5254,0
5255,0
5256,0
5257,0
5258,0
5259,1
5260,3
5261,0
5262,12
5263,50
5264,75
5265,156
5266,233
5267,254
5268,351
5269,411
5270,389
5271,239
5272,190
5273,274
5274,274
5275,187
5276,62
5277,16
5278,8
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,1
5286,10
5287,53
5288,135
5289,150
5290,280
5291,392
5292,405
5293,507
5294,422
5295,197
5296,202
5297,396
5298,382
5299,242
5300,128
5301,22
5302,2
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,1
5310,0
5311,3
5312,38
5313,82
5314,142
5315,196
5316,247
5317,241
5318,287
5319,227
5320,197
5321,212
5322,329
5323,297
5324,205
5325,93
5326,18
5327,3
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,8
5336,45
5337,57
5338,156
5339,129
5340,168
5341,192
5342,166
5343,184
5344,137
5345,131
5346,179
5347,183
5348,161
5349,57
5350,16
5351,2
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,1
5359,0
5360,13
5361,35
5362,104
5363,160
5364,254
5365,246
5366,301
5367,394
5368,399
5369,212
5370,160
5371,290
5372,317
5373,220
5374,86
5375,26
5376,2
5377,0
5378,0
5379,0
5380,0
5381,0
5382,1
5383,3
5384,0
5385,7
5386,34
5387,68
5388,150
5389,228
5390,239
5391,316
5392,355
5393,365
5394,208
5395,182
5396,322
5397,276
5398,212
5399,67
5400,18
5401,2
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,12
5410,39
5411,87
5412,145
5413,271
5414,242
5415,302
5416,357
5417,316
5418,200
5419,177
5420,311
5421,330
5422,224
5423,92
5424,12
5425,4
5426,1
5427,0
5428,0
5429,0
5430,0
5431,0
5432,3
5433,0
5434,3
5435,48
5436,89
5437,138
5438,232
5439,248
5440,312
5441,464
5442,344
5443,229
5444,193
5445,326
5446,272
5447,230
5448,117
5449,15
5450,3
5451,0
5452,0
5453,0
5454,0
5455,0
5456,1
5457,0
5458,3
5459,14
5460,75
5461,166
5462,205
5463,342
5464,296
5465,458
5466,534
5467,557
5468,402
5469,303
5470,422
5471,464
5472,290
5473,118
5474,44
5475,1
5476,0
5477,0
5478,0
5479,0
5480,0
5481,0
5482,2
5483,0
5484,11
5485,50
5486,76
5487,148
5488,213
5489,238
5490,256
5491,279
5492,292
5493,189
5494,193
5495,321
5496,315
5497,222
5498,62
5499,8
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,1
5508,17
5509,28
5510,65
5511,119
5512,150
5513,202
5514,189
5515,172
5516,175
5517,120
5518,134
5519,250
5520,222
5521,117
5522,34
5523,6
5524,0
5525,0
5526,0
5527,0
5528,1
5529,0
5530,0
5531,2
5532,0
5533,2
5534,21
5535,38
5536,108
5537,182
5538,274
5539,303
5540,310
5541,370
5542,353
5543,218
5544,167
5545,287
5546,308
5547,185
5548,85
5549,19
5550,0
5551,0
5552,0
5553,0
5554,3
5555,0
5556,0
5557,2
5558,0
5559,0
5560,20
5561,47
5562,124
5563,181
5564,250
5565,340
5566,415
5567,444
5568,411
5569,236
5570,199
5571,324
5572,330
5573,231
5574,99
5575,15
5576,1
5577,0
5578,0
5579,0
5580,0
5581,2
5582,0
5583,0
5584,2
5585,0
5586,13
5587,36
5588,87
5589,156
5590,232
5591,280
5592,311
5593,395
5594,347
5595,231
5596,172
5597,317
5598,337
5599,227
5600,82
5601,18
5602,1
5603,1
5604,0
5605,0
5606,0
5607,0
5608,1
5609,2
5610,0
5611,15
5612,38
5613,102
5614,204
5615,253
5616,337
5617,376
5618,478
5619,483
5620,285
5621,178
5622,238
5623,192
5624,179
5625,64
5626,25
5627,4
5628,0
5629,0
5630,0
5631,0
5632,0
5633,0
5634,3
5635,19
5636,51
5637,133
5638,235
5639,349
5640,387
5641,542
5642,586
5643,602
5644,440
5645,284
5646,382
5647,423
5648,357
5649,111
5650,21
5651,4
5652,0
5653,0
5654,0
5655,0
5656,0
5657,0
5658,2
5659,0
5660,5
5661,28
5662,93
5663,155
5664,229
5665,240
5666,322
5667,293
5668,252
5669,197
5670,182
5671,323
5672,283
5673,189
5674,86
5675,17
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,1
5684,0
5685,15
5686,57
5687,79
5688,171
5689,266
5690,222
5691,248
5692,236
5693,183
5694,113
5695,131
5696,189
5697,241
5698,191
5699,59
5700,16
5701,2
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,1
5709,0
5710,9
5711,58
5712,157
5713,246
5714,306
5715,354
5716,467
5717,514
5718,487
5719,309
5720,190
5721,328
5722,336
5723,230
5724,90
5725,22
5726,1
5727,0
5728,0
5729,0
5730,0
5731,1
5732,0
5733,0
5734,1
5735,0
5736,11
5737,35
5738,92
5739,158
5740,221
5741,249
5742,317
5743,385
5744,402
5745,261
5746,183
5747,292
5748,318
5749,235
5750,113
5751,38
5752,8
5753,1
5754,0
5755,0
5756,0
5757,1
5758,0
5759,0
5760,3
5761,0
5762,12
5763,44
5764,107
5765,133
5766,236
5767,268
5768,366
5769,491
5770,381
5771,233
5772,187
5773,295
5774,310
5775,222
5776,72
5777,19
5778,3
5779,1
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,6
5787,29
5788,78
5789,168
5790,217
5791,232
5792,287
5793,460
5794,332
5795,231
